grad_norm,loss,loss_q0,loss_q1,loss_q2,loss_q3,mse,mse_q0,mse_q1,mse_q2,mse_q3,pen_state,pen_state_q0,pen_state_q1,pen_state_q2,pen_state_q3,samples,step
1.8140708871900848,0.36464687273380386,0.6298669830205198,0.3268233356983316,0.25853810411007244,0.25231226580248745,0.3622163888254114,0.6274358904919823,0.32439243727457295,0.25610802333731236,0.24988238860154835,0.2430483967065811,0.24310925874604808,0.24308984832205427,0.2430080831281453,0.24298772587208106,113664,110
1.5646266316442292,0.327987860470991,0.6091051349726917,0.2917211863961639,0.21456067041034985,0.2054425652428443,0.3256286744745256,0.6067464922627265,0.2893616420421527,0.21220092729018689,0.20308376241514092,0.23591860383749008,0.23586427521157097,0.2359544395277884,0.23597431630176793,0.23588028690259186,123904,120
1.3240256184014507,0.304417984805088,0.5987803792844089,0.26391557702880564,0.18201257214486982,0.1728882533755477,0.3021020900812181,0.5964639328285141,0.2615996044074122,0.1796974772600955,0.17057219995467995,0.231589475274086,0.23164464836709397,0.23159726514890464,0.23150949161263973,0.2316053447176955,134144,130
1.1432503056354917,0.28258478499453593,0.5886755321516451,0.23955179202459354,0.15750108208574704,0.14670312539565197,0.2803157649465658,0.5864064405901125,0.23728251419914412,0.15523244982058043,0.14443404729538575,0.2269020065665245,0.22690915798577777,0.226927784241403,0.22686322826821215,0.22690781182637054,144384,140
1.0101525850626323,0.2682135551870701,0.5743014966967006,0.22693518742157412,0.1409713894749369,0.12844925970811996,0.26596554393702115,0.5720526977077447,0.22468766915758068,0.13872388278942377,0.12620106668277728,0.22480113059282303,0.22487990456234547,0.22475183208624003,0.22475067392418727,0.22481930815895262,154624,150
0.8771020780788388,0.259267617578944,0.5780011096808237,0.21469547505557018,0.12767810321334297,0.11663868926893227,0.2570595765051895,0.5757934701394947,0.2124874988102926,0.1254699043022255,0.11443033828842059,0.22080411165952685,0.2207639585245489,0.22079762880788234,0.2208198951934454,0.2208351024350381,164864,160
0.7765922081896018,0.25421353970959737,0.5712766723109672,0.2093606493990836,0.11791171789976965,0.10713833419978486,0.251993478288203,0.5690562347769414,0.20714048638448854,0.11569209676086735,0.10491831960403408,0.2220061495900154,0.22204376074834575,0.22201630891802812,0.22196212132841808,0.22200146713795638,175104,170
0.7291017487088755,0.24519744109668545,0.562651122719049,0.20491446200437194,0.111617078706922,0.09994514526961944,0.2429832674267586,0.5604367243152187,0.20270002001584808,0.10940270877975537,0.09773166918023962,0.2214173749089241,0.22143984826061838,0.221444206851543,0.22143700062770943,0.2213476168163755,185344,180
0.6829423972654328,0.2377226076461722,0.5616853210480565,0.19813872254125825,0.10486001959857026,0.0948107924347459,0.23552665956321855,0.5594891167819184,0.19594271159099347,0.10266470661000289,0.09261449180034106,0.21959481090307237,0.21962042913412147,0.21960109766732303,0.21953130168021723,0.21963006587222558,195584,190
0.6704496811927557,0.23295819561633554,0.5488730192315071,0.19690448963627008,0.09953817884467811,0.08870596108379396,0.2307812934991279,0.5466955492720695,0.19472850538007985,0.0973616014354392,0.08652835899593102,0.21769021451473236,0.21774699863217076,0.21759842836657528,0.21765774373414218,0.21776021171653379,205824,200
0.6242278382029558,0.23704763220208874,0.5658126199847342,0.19311803030146474,0.09969727380013833,0.08810108741118963,0.2348588617756515,0.563625034392717,0.1909286400232579,0.097508430265063,0.08591182403317152,0.2188770458102226,0.2187585623383104,0.21893903089977002,0.21888435681464613,0.21892634094730565,216064,210
0.5652528253575388,0.23512672632039264,0.5576961404543502,0.19292612162791295,0.09508714858686271,0.08291264282165631,0.23291129347906186,0.5554808761330118,0.19071071127451994,0.09287163235562848,0.08069709528954652,0.22154328674077986,0.2215264347524486,0.22154103808544617,0.22155162569710912,0.22155475570034033,226304,220
0.5356206021079218,0.22770851439072828,0.5543454304300146,0.1920853555418965,0.09146930041330022,0.07838773399496526,0.2254982582360793,0.5521357984726027,0.18987392299930986,0.08925856708042651,0.07617845904490558,0.22102561891078948,0.22096319919692958,0.22114325781592928,0.2210733367654381,0.22092749830580904,236544,230
0.49789940089723306,0.2221594966637214,0.5423160536456996,0.18251010888711292,0.08793357777613621,0.07523266966917251,0.21996841730235708,0.5401252963176849,0.1803191758752756,0.08574244087863858,0.07304117866570298,0.21910794079303744,0.2190757373654681,0.21909330587404752,0.219113694400869,0.21914910506755267,246784,240
0.47277602553908454,0.22013166548471452,0.5449928155911273,0.18253282582735297,0.08474835995903526,0.07212754764734766,0.21791312509934904,0.542773574466207,0.18031423339419794,0.08252990619062435,0.06990966826973219,0.22185404300689696,0.22192411677672189,0.22185924782792146,0.22184538153321404,0.22178794215122885,257024,250
0.48458481121732755,0.2172304193189734,0.5374114277329008,0.18235801393365247,0.08226682043429984,0.06998422522994015,0.21503234605103672,0.5352130875229266,0.18016008341988463,0.08006812875969253,0.06778689638126398,0.21980733424425125,0.21983402836607827,0.21979305893773152,0.21986917508888562,0.21973289211344577,267264,260
0.4999167575756427,0.21288894812866363,0.537245532747692,0.18046516439700616,0.0808726595681701,0.06747412149949851,0.2106992670084468,0.5350561906580569,0.17827477902928857,0.07868305115072644,0.06528472721043721,0.2189681187272072,0.21893421562622933,0.2190385435615361,0.21896084840187857,0.2189394356184803,277504,270
0.48504444419120907,0.21475427226323318,0.5333165758859023,0.1819232551294433,0.07750212238940124,0.06529323998673105,0.21256343132044805,0.5311262986326933,0.17973220074734073,0.07531084722310023,0.06310247530752364,0.21908409744501114,0.21902772843860954,0.21910544158632772,0.21912751975779254,0.21907647096963187,287744,280
0.4693106287933389,0.21199549422681244,0.530745355299652,0.17987462447825275,0.07643658045423113,0.062308817666637394,0.2098148577156282,0.5285641171287039,0.17769427076199856,0.07425613781738509,0.06012830258428826,0.2180636554956436,0.2181238216044859,0.21803537589443853,0.21804426813720276,0.21805151251314206,297984,290
0.49521062100459784,0.2091733906521395,0.5200635475169814,0.18103021880070028,0.07484976693487863,0.06117946841249032,0.2069918785580367,0.5178821899331442,0.1788486648097368,0.07266817654398172,0.05899792346072759,0.2181512132287026,0.21813576229679352,0.21815540273409878,0.2181590431532992,0.21815449884032243,308224,300
0.4940406499305498,0.20826194431573083,0.5287418833524309,0.1767642760289518,0.072312382198545,0.05989180854299125,0.20609561296585877,0.5265746001378662,0.1745985859615772,0.0701459027472415,0.057725920387940034,0.2166331395506859,0.21672832587901608,0.2165690114670121,0.2166479497002172,0.21658882003914337,318464,310
0.46985815429606154,0.20739675823494114,0.5257076404138397,0.1751161062674731,0.07092034889935213,0.05796661446561665,0.2052264993115074,0.5235371632867316,0.1729452903829552,0.06875069304573293,0.05579652739004438,0.21702589541673661,0.2170477158381282,0.21708159146926148,0.21696558839111157,0.2170087106741689,328704,320
0.47543734295864765,0.2082640543533902,0.5246321816530921,0.17336854167345103,0.06899844060913445,0.05669113472428333,0.2060914950399141,0.5224602478462463,0.17119563258001258,0.06682546346426306,0.05451870191315951,0.2172559350728988,0.2171933845078439,0.21729091292039368,0.21729771827826908,0.21724328481849084,338944,330
0.46274140717098566,0.1998522765035258,0.5110814575858466,0.17159370514712535,0.06774017853854747,0.05483764552257583,0.19769991669193668,0.508928975377056,0.1694412848463392,0.06558747581265559,0.05268580299118456,0.21523598581552503,0.21524822546636713,0.21524203472993253,0.21527027726380626,0.21518425785033696,349184,340
0.4706483150310262,0.1963710785165805,0.5020509744796564,0.17184035649456575,0.06682686546617306,0.053437790587502455,0.194216840460189,0.499896733022472,0.16968656838165944,0.06467264224770579,0.05128309857748147,0.2154238149523735,0.21542415492663736,0.21537882064507075,0.21542233111483364,0.21546921042118913,359424,350
0.46428973874157886,0.20478939920762812,0.5235952455764504,0.17328318502104068,0.0654885492196963,0.05196307551111805,0.20261553245695574,0.5214211649435374,0.1711091534905772,0.06331510809774765,0.0497891629427422,0.21738668233156203,0.21740807066877402,0.21740316032834278,0.21734411932087028,0.217391264108815,369664,360
0.5082314389253509,0.19795331042363093,0.5110645043058231,0.1719483044788757,0.06469310095357733,0.051206739793922824,0.1957786648544555,0.5088909591241043,0.16977240699469465,0.06251831737588065,0.04903235332590033,0.21746456176042558,0.21735452289118687,0.21758975342579764,0.21747836274977278,0.2174386514661091,379904,370
0.47910536418404986,0.1942769208935672,0.5069454558594557,0.16814474207561356,0.06369998724512894,0.049749052713138064,0.19211158619854835,0.5047802428926669,0.16597902585244276,0.06153484360469461,0.04758379112675461,0.2165334716439247,0.21652129879684712,0.21657162441970398,0.2165143661186418,0.2165261609070522,390144,380
0.4399956408104042,0.19946085492330437,0.5191079378529861,0.16838712225419594,0.06207809140382105,0.04852914263495308,0.19729631213187077,0.5169436125693986,0.16622223020819277,0.05991384127250566,0.046364421969499636,0.2164542838931084,0.2164325330922144,0.2164892093010366,0.21642501793772947,0.2164720713009568,400384,390
0.5392825226598187,0.19919565624417573,0.5077984878085977,0.16824067177887803,0.06080732886072097,0.04766339854743114,0.19704020795738164,0.5056429136033207,0.16608523256333174,0.058652512315923534,0.04550745402868598,0.21554483473300934,0.21555742642570436,0.21554392777372092,0.21548166046996042,0.21559445797687435,410624,400
0.5438331933122639,0.193318894473327,0.49704284551118383,0.1707059377319657,0.06043290374862681,0.04696645529098132,0.1911501560038456,0.49487509174044575,0.1685375006995652,0.05826451027182817,0.04479609080136097,0.2168738529086113,0.21677538303295213,0.21684370905507444,0.21683935370813792,0.21703645500271967,420864,410
0.48632337618787774,0.19493708534808657,0.5104761078574281,0.1661343375828263,0.05964992382996749,0.04539444050825519,0.19277785065295008,0.5083168275844542,0.16397547063102996,0.057490298557641664,0.043235296282725995,0.21592347621917723,0.2159280340209361,0.21588670186545023,0.21596253412301702,0.21591442907000516,431104,420
0.4761025484121513,0.19463791644864165,0.49676235439371685,0.1705271577423549,0.05816211670206759,0.04475201490647429,0.19248243365634612,0.49460637855359835,0.1683731271305533,0.05600645634362062,0.04259573526761566,0.21554828286170954,0.21559758766478523,0.2154030648420797,0.21556603969704632,0.21562796724099484,441344,430
0.48301820239996746,0.19253982752340837,0.5074411115258057,0.16864413739259354,0.059152462247764825,0.04353634392094315,0.1903754289472754,0.5052758105263156,0.1664795863821489,0.05698813396726406,0.0413729113187442,0.21643986254930495,0.2165301048138386,0.21645510601309598,0.21643283292651225,0.2163432652524504,451584,440
0.46305747046311396,0.1924274566445302,0.4985853620174051,0.1657786574959945,0.05639400598967029,0.04320109416571932,0.1902672752832796,0.4964253729061251,0.16361809766871308,0.05423401007698488,0.041040917783390134,0.2160181388258934,0.21599891393456203,0.21605598525514955,0.21599959404837543,0.2160176409244905,461824,450
0.45484887574154187,0.19374091220921202,0.4962146433017972,0.16543667092076483,0.055387552785342097,0.04192499670515982,0.191584314018435,0.49405830867913325,0.16327906489947025,0.05323098176079016,0.03976914999682398,0.21565982401371003,0.21563346727971822,0.2157606072220632,0.2156571072779269,0.21558467563884784,472064,460
0.44912087089296027,0.18773899812614053,0.5001470516881293,0.16150703313950215,0.05540644719046433,0.041207505341828383,0.185598743202998,0.49800733375210304,0.1593662455793025,0.053266473128524366,0.0390669677646707,0.21402549445629118,0.21397179554229107,0.21407875838471727,0.21399740815667576,0.21405376001660303,482304,470
0.47416701017593793,0.1859294249935728,0.49406145666948775,0.16452773470302923,0.05422651328703809,0.0401741459051404,0.18377141438226224,0.4919033225936471,0.162369557837899,0.05206883522174474,0.0380160841471488,0.2158010646700859,0.21581341104228888,0.21581769005515808,0.215767810135529,0.21580617934637017,492544,480
0.45987786054983765,0.19007334206338997,0.49789275373394937,0.16316653161378736,0.05497984143344931,0.03980912077787026,0.18791845527097611,0.4957388237189896,0.16101094701428537,0.05282471977612219,0.037654206741526336,0.21548868119716647,0.2153930034325469,0.21555846184200678,0.2155121676623823,0.21549140570488393,502784,490
0.41857237514415513,0.1848372428086674,0.4921921071716919,0.16292822501009402,0.05357549707681093,0.038626409686122645,0.18267546276236835,0.49003020446354517,0.16076620504912953,0.05141317741258412,0.036465522924994755,0.21617800593376157,0.21619027188685971,0.21620199761192627,0.21623196777354625,0.21608867738064047,513024,500
0.4417225065490608,0.19051449634321085,0.5050527521455397,0.1635913080391154,0.05332547293661209,0.03846033361862801,0.18836213257350076,0.5029014106905109,0.16143821092080332,0.051173220088574244,0.036307548537913674,0.21523638516664506,0.2151341536248374,0.2153097201547392,0.21522529296320198,0.2152785162518895,523264,510
0.4795121723911886,0.18538940569619844,0.4890917465095342,0.1588573906881937,0.0525486330171243,0.03777680142803945,0.183236088624701,0.48693661365131946,0.15670448205639134,0.05039545250390576,0.03562476897758902,0.21533171236515045,0.2155132913989292,0.21529086838939251,0.21531805640034526,0.21520325003908244,533504,520
0.5029758954268869,0.185273624916159,0.4929960813818165,0.15963443330614535,0.05101549951399393,0.03729657337195859,0.1831247628261973,0.49084620833791676,0.1574855840317644,0.04886678441456616,0.035148572037805574,0.2148862138390541,0.21498730898836613,0.2148849322103444,0.21487151495607937,0.21480013840329046,543744,530
0.5086167194683184,0.18374984934079325,0.49250950777312696,0.16141969346755755,0.050536664624579494,0.036838650825912096,0.18161407666365478,0.490374315925266,0.15928339676501832,0.048401045954912895,0.03470266703851744,0.21357727348804476,0.2135191903148231,0.21362967602025829,0.21356187274436775,0.21359838475907056,553984,540
0.47592990252125883,0.18862075497712574,0.49128623504237895,0.1656614622796646,0.04937642866391199,0.03549122710555944,0.18645610890201864,0.4891216447775463,0.1634963967039274,0.04721100659277551,0.03332768544140955,0.2164646103978157,0.21645902927368704,0.2165065606860191,0.21654221003846577,0.2163541691505393,564224,550
0.4572873389584227,0.18444606166298877,0.49453399440421064,0.15984559365886605,0.04976077009266071,0.03529738289657333,0.18230830193928813,0.4923969575394114,0.1577077521643999,0.04762279826949096,0.03315919926372888,0.21377597898244857,0.21370369308034318,0.21378415585113103,0.21379718896063185,0.21381837008961602,574464,560
0.460658505622283,0.18501299928328077,0.49346155931991054,0.1614164785030979,0.049125200982232164,0.034733327807036654,0.18286457763904757,0.4913129658648372,0.15926787603677614,0.04697692071619103,0.032585116927710496,0.214842164516449,0.21485934555182834,0.21486024675507812,0.21482802668521334,0.21482108805682015,584704,570
0.4463820502294592,0.1845380465980191,0.4891197726885942,0.1620741914523541,0.04776989460507967,0.03474093170020976,0.1823885194506068,0.4869703384051979,0.15992431661906809,0.04562075242951473,0.032591280257087185,0.21495272070169447,0.21494343422549098,0.21498748925554625,0.2149142235079231,0.21496515038930356,594944,580
0.47832089930222466,0.18204421980843058,0.4885535881511218,0.15905347976436743,0.04778292825835473,0.033664071260037974,0.17990040828079096,0.4864094010699935,0.15690944173354193,0.045640156608318716,0.03151982914568626,0.21438115835189822,0.21441871378790178,0.21440380846554383,0.21427717084529296,0.2144242168961186,605184,590
0.4811843280246567,0.1851284546569399,0.4946323205309225,0.16079616016642517,0.047886377091877375,0.033458229243412116,0.18297058583949127,0.49247377454143704,0.15863868798589298,0.04572846891258496,0.03130066639899234,0.21578688472509383,0.21585460208242782,0.21574722094560997,0.21579082083390871,0.2157562874336792,615424,600
0.44437669157146437,0.1803013962827921,0.4809850286273214,0.16138328077754854,0.04641794635463849,0.032569239256104415,0.17816219857375326,0.4788461048187688,0.1592445641077428,0.04427808141504467,0.030429960236118922,0.21391977667808532,0.21389238655706158,0.21387167287981557,0.21398649974939538,0.21392790770796646,625664,610
0.4721097454757188,0.18516417345739516,0.49172446390326985,0.1574309276283503,0.04679026919511766,0.03248483456141112,0.18301878578271333,0.48957865978760917,0.15528598559578113,0.044644837326306495,0.030339461076294927,0.2145387694239616,0.21458041361484712,0.21449420507569425,0.21454318882061713,0.21453735052899695,635904,620
0.4196386800353268,0.18301692070184655,0.48584332447423095,0.16194019906153698,0.04675150092509406,0.031713440655141166,0.18086744894484438,0.4836935917323768,0.15979176561755967,0.04460206610442155,0.029563172538524266,0.21494717746973035,0.21497327587735732,0.2148433462416919,0.21494348381066894,0.21502681346095365,646144,630
0.44922689384175946,0.18182358510280477,0.48723720386202113,0.15847137849095985,0.0455912075923308,0.030808571774165062,0.17968874323601355,0.48510270114668375,0.15633637738797418,0.043456412306943665,0.028673503308460326,0.21348419040441516,0.213450275315261,0.2135001140066167,0.2134795321858905,0.21350685033358469,656384,640
0.43451880100876833,0.1796463536368942,0.48713302380151424,0.15776762953837936,0.04537023358583048,0.030723605918482593,0.17750364672767724,0.48499068241303045,0.155624995058624,0.04322767897810361,0.028580306304712443,0.21427070051431657,0.2142341485228799,0.21426345746840264,0.21425547033811332,0.2143299710136803,666624,650
0.4594654058473905,0.1812799106361879,0.4797889857710919,0.15814789215062924,0.045710562759257146,0.030357359737618425,0.1791356769400252,0.47764442364936543,0.15600417937743594,0.04356638917610932,0.02821287248787649,0.21442337036132814,0.21445621295937153,0.2143712779012341,0.21441735909030238,0.2144487258134861,676864,660
0.4698588519395154,0.1788422022026274,0.481701670373918,0.15981017313736193,0.04432727057779437,0.030412043998686494,0.17669682551755192,0.47955653305043056,0.1576652306583471,0.042181357799942025,0.02826651143086904,0.21453767120838166,0.21451373494307496,0.21449425067258954,0.2145912804696863,0.2145532595320669,687104,670
0.47361426510564286,0.1784180598659315,0.48852334326217445,0.15641565193476814,0.043568790707234774,0.029786313050194295,0.17626760544719783,0.4863724774686739,0.1542667893898823,0.0414172223248251,0.02763584830155311,0.21504544317722316,0.2150865806726845,0.2148862557472276,0.21515683943660427,0.2150464763021359,697344,680
0.4340932930251348,0.17712578073329474,0.477305534507348,0.15759208030983218,0.04417236138733849,0.029012156568737346,0.1749876836379915,0.4751677570148946,0.15545502436709618,0.04203482266492042,0.026872174103394604,0.21380971521139147,0.21377775488263048,0.2137055999388746,0.21375387790999387,0.21399825228671965,707584,690
0.4399645864307349,0.177044883789115,0.48090379005773193,0.15971517559324994,0.04372160404509354,0.028988546615846877,0.1749039600366655,0.4787628050891946,0.15757461704239856,0.041580358930670934,0.026847631767887077,0.21409238278865814,0.21409850413958995,0.21405586285385111,0.2141245190227373,0.21409149232936361,717824,700
0.4456956097352017,0.17544058212166505,0.4811826818367854,0.15385814901916817,0.043266290861729846,0.02850583351509993,0.17329899284610378,0.47904177764839434,0.1517167311596814,0.04112419224661218,0.0263639201043269,0.2141589343547821,0.214090425538625,0.2141417926910052,0.21420986844001502,0.2141913478966651,728064,710
0.42020034434760095,0.17263197885531845,0.4783930288716841,0.15642307065190728,0.043291926432349435,0.027701537563926355,0.17049196626230984,0.47625306740607043,0.15428267625951889,0.041152076368321064,0.02556168825165176,0.21400126516819,0.21399615245867062,0.21403944490590393,0.21398501224475736,0.21398493728802442,738304,720
0.44236285923285906,0.17740302402585684,0.48042673807953096,0.15180667824446625,0.04223475137776931,0.027583682614298295,0.1752761417540157,0.47829894774029524,0.14967952273020174,0.04010876973918847,0.025457105408441223,0.21268823295831682,0.21277903977373946,0.21271555723743474,0.21259816959705524,0.21265772628033242,748544,730
0.4506539008464456,0.17275809853820082,0.46906182269250907,0.15393884760315998,0.042733633509414594,0.0272938871748026,0.17061187819128812,0.46691632048243437,0.1517922315118601,0.040587021804479595,0.025147729498673412,0.21462203711271285,0.21455022363034448,0.2146616116833856,0.21466117261027642,0.2146157700040328,758784,740
0.46694053902768734,0.17868323983123302,0.4814936215096235,0.15516100261441407,0.0416925676720613,0.02709600795770986,0.17654773171955496,0.4793581964566598,0.15302454623092154,0.03955717682446708,0.024961242243922786,0.21355081945657728,0.21354251366010682,0.213645646496425,0.21353909316660158,0.21347657960970495,769024,750
0.4981469206802261,0.17367672219169297,0.4739616543783999,0.15319068316795903,0.04200851145028859,0.02663271970893315,0.17153927739472094,0.47182468508297587,0.15105328405321466,0.039871189053192306,0.0244946396529975,0.21374448388814923,0.21369693349835475,0.21373991569193976,0.21373224385091497,0.21380801003913197,779264,760
0.5105075521129294,0.1731292800690422,0.4688963439227443,0.1521938662486917,0.04206618766076092,0.026490155248832758,0.17099750011147952,0.4667647850963871,0.15006192737112845,0.03993439872611477,0.024358318944804797,0.21317799836397167,0.2131558853643973,0.21319389032209513,0.21317889605717502,0.21318363294527212,789504,770
0.4626367953908216,0.17510387019509213,0.4721945826859571,0.16036662747414782,0.041084842503340255,0.02559988870707615,0.17296339578250194,0.4700543360896706,0.15822698652031555,0.03894353191676758,0.02345920598153321,0.21404744684696198,0.21402466502742876,0.21396410110199057,0.2141310643226778,0.21406827812385637,799744,780
0.4953554331132304,0.17180665509397522,0.47156348661979874,0.15227835144057197,0.04118966635219452,0.025270037201612694,0.16967118451459695,0.46942788876518354,0.15014256643361573,0.039054714327923505,0.023134483854305655,0.2135470658540726,0.21355979337942585,0.21357850858726624,0.21349521032098112,0.21355534269241633,809984,790
0.458628485903006,0.1717749196401668,0.4711313690700701,0.1538559027539547,0.03958816874689049,0.02500340634796442,0.16965378274385456,0.4690107676478776,0.1517347875889237,0.03746687816238902,0.02288187156700429,0.21211369335651392,0.21206014584976265,0.21211152025584573,0.21212906222152217,0.21215348184224286,820224,800
0.45236454496909523,0.1730555849764353,0.4725182598154872,0.15169338473671973,0.03921861809312395,0.02511575624927976,0.17092907546645464,0.4703922016712283,0.14956717580306303,0.03709176715503093,0.02298881039245454,0.21265095919370652,0.2126058226489943,0.21262090153027619,0.2126851018130367,0.21269459407443286,830464,810
0.4792439878031306,0.16861851626892918,0.46207085016976224,0.15625688383169184,0.040319195500567805,0.02450749513985623,0.16648696131890053,0.4599390999318814,0.1541257752686429,0.03818741600977382,0.022375910732604795,0.21315549761056898,0.21317502609191769,0.21311085890219073,0.21317795192230538,0.2131584434010039,840704,820
0.45952248642478527,0.16996078579386178,0.47160662391084796,0.153776102552986,0.04039890669569998,0.024298306639454842,0.16782499677201218,0.4694709530026407,0.1516399831037528,0.038263548029087394,0.022162324270082027,0.21357890814542768,0.21356709665947674,0.21361195089281051,0.21353587272196822,0.21359824290920829,850944,830
0.4550681822728192,0.17178222934566392,0.46677334727742065,0.1518230251459908,0.03918828256604757,0.023511059673801855,0.1696484704207624,0.4646391779671286,0.149688529330453,0.03705522006651516,0.02137777078831166,0.21337589770555496,0.2134169361913606,0.21344958664124086,0.2133062552177629,0.21332889389805837,861184,840
0.450700648845907,0.16817213959759703,0.46011508257680483,0.15141725402226716,0.03831544747748989,0.02332501122997917,0.16605221388629304,0.45799557092810766,0.14929797327585476,0.03619575122715936,0.02120375450137076,0.21199257522821424,0.21195116897120544,0.21192807872037112,0.2119696291453939,0.21212567695887932,871424,850
0.457956105022514,0.1658790955908423,0.4563410443354733,0.15120106754920745,0.0388090943780922,0.022948581954888612,0.1637545935466712,0.45421527568017767,0.14907596952697125,0.036685681561862964,0.02082481277721204,0.21245020627975464,0.21257686745154564,0.21250980427767355,0.2123412833394816,0.21237691953068713,881664,860
0.46616182407317885,0.16847344579184892,0.4598322704000962,0.15378344839077726,0.038847322133126215,0.023023849838971898,0.1663622600539634,0.4577207024855247,0.15167231902332695,0.03673586952979827,0.020913269729967432,0.21111857742071152,0.21115679492397402,0.21111294042601084,0.2111452640003618,0.21105801461356752,891904,870
0.4222200345725655,0.16611248958925012,0.4580250267361612,0.14698006810108813,0.037386728869110354,0.02240782480288968,0.16401088227121388,0.4559240509612667,0.1448782395074279,0.0352849889841711,0.020305944140360462,0.21016073673963545,0.21009758250014993,0.21018286436529574,0.21017399325799746,0.21018807121783278,902144,880
0.42326401143482234,0.16960225806883766,0.4630459919568709,0.15347364549861092,0.03713345808167408,0.02200900062125105,0.167462355069213,0.46090615321139916,0.15133359498212604,0.034993544701376667,0.019869190865198835,0.2139903023838997,0.21398387687361767,0.21400505409028586,0.21399134050927188,0.21398097804424965,912384,890
0.41987892522224607,0.1725424351790122,0.46831798155804494,0.15168458320730016,0.03834253182799527,0.021989060942664625,0.17043035532488895,0.4662064326922485,0.1495731268664552,0.0362303333718823,0.019875915559768007,0.21120798438787458,0.211154885535983,0.2111456330574589,0.21121984455476764,0.2113145373202636,922624,900
0.4585210435627576,0.16828833076892247,0.46061830590554603,0.15078896803807187,0.03779181257872306,0.021882497224077303,0.16617449183272026,0.4585026956675107,0.14867628460777646,0.0356776051456877,0.01976970784978363,0.21138390004634858,0.2115610303776446,0.21126834943503914,0.2114207497268664,0.2112789437275045,932864,910
0.46955439479073635,0.16640196803447915,0.4655613415697697,0.15063430418891469,0.036932289120957223,0.02163246649434428,0.1642872915831686,0.46344747329158636,0.14851962425258555,0.03481708093250189,0.019517553276068106,0.21146765053272248,0.21138683335924704,0.2114679990069371,0.21152082404681377,0.21149132733207346,943104,920
